Phagosome - Homo sapiens (human)	path:hsa04145	kegg	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
ER-Phagosome pathway	R-HSA-1236974	reactome	isPartOf	Phagosome - Homo sapiens (human)	path:hsa04145	kegg
Phagosome - Homo sapiens (human)	path:hsa04145	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Phagosome - Homo sapiens (human)	path:hsa04145	kegg	isPartOf	Innate Immune System	R-HSA-168249	reactome
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	reactome
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	reactome
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Phenylalanine and tyrosine catabolism	R-HSA-71182	reactome	isPartOf	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg	isPartOf	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	reactome
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg	isPartOf	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	reactome
Synthesis of PIPs in the nucleus	R-HSA-8847453	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of PIPs at the early endosome membrane	R-HSA-1660516	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of PIPs at the late endosome membrane	R-HSA-1660517	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Inositol phosphate metabolism	R-HSA-1483249	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of IP3 and IP4 in the cytosol	R-HSA-1855204	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Synthesis of PIPs at the ER membrane	R-HSA-1483248	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of IP2, IP, and Ins in the cytosol	R-HSA-1855183	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of PIPs at the plasma membrane	R-HSA-1660499	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of IPs in the nucleus	R-HSA-1855191	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Synthesis of PIPs at the Golgi membrane	R-HSA-1660514	reactome	isPartOf	Phosphatidylinositol signaling system - Homo sapiens (human)	path:hsa04070	kegg
Phosphonate and phosphinate metabolism - Homo sapiens (human)	path:hsa00440	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Phototransduction - Homo sapiens (human)	path:hsa04744	kegg	equivalentTo	Visual phototransduction	R-HSA-2187338	reactome
Platelet Adhesion to exposed collagen	R-HSA-75892	reactome	isPartOf	Platelet activation - Homo sapiens (human)	path:hsa04611	kegg
Porphyrin and chlorophyll metabolism - Homo sapiens (human)	path:hsa00860	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Heme degradation	R-HSA-189483	reactome	isPartOf	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	path:hsa00860	kegg
Metabolism of porphyrins	R-HSA-189445	reactome	isPartOf	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	path:hsa00860	kegg
Heme biosynthesis	R-HSA-189451	reactome	isPartOf	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	path:hsa00860	kegg
Primary bile acid biosynthesis - Homo sapiens (human)	path:hsa00120	kegg	isPartOf	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	R-HSA-193368	reactome
Primary bile acid biosynthesis - Homo sapiens (human)	path:hsa00120	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Primary bile acid biosynthesis - Homo sapiens (human)	path:hsa00120	kegg	isPartOf	Synthesis of bile acids and bile salts	R-HSA-192105	reactome
Primary bile acid biosynthesis - Homo sapiens (human)	path:hsa00120	kegg	isPartOf	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	R-HSA-193775	reactome
Primary bile acid biosynthesis - Homo sapiens (human)	path:hsa00120	kegg	isPartOf	Bile acid and bile salt metabolism	R-HSA-194068	reactome
Prolactin signaling pathway - Homo sapiens (human)	path:hsa04917	kegg	equivalentTo	Prolactin receptor signaling	R-HSA-1170546	reactome
Propionyl-CoA catabolism	R-HSA-71032	reactome	isPartOf	Propanoate metabolism - Homo sapiens (human)	path:hsa00640	kegg
Propanoate metabolism - Homo sapiens (human)	path:hsa00640	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
GLI3 is processed to GLI3R by the proteasome	R-HSA-5610785	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Ub-specific processing proteases	R-HSA-5689880	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Regulation of activated PAK-2p34 by proteasome mediated degradation	R-HSA-211733	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Proteasome - Homo sapiens (human)	path:hsa03050	kegg	isPartOf	Metabolism of proteins	R-HSA-392499	reactome
Degradation of GLI1 by the proteasome	R-HSA-5610780	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Degradation of GLI2 by the proteasome	R-HSA-5610783	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Autodegradation of the E3 ubiquitin ligase COP1	R-HSA-349425	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Antigen processing: Ubiquitination & Proteasome degradation	R-HSA-983168	reactome	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Protein digestion and absorption - Homo sapiens (human)	path:hsa04974	kegg	isPartOf	Intestinal absorption	R-HSA-8963676	reactome
Protein digestion and absorption - Homo sapiens (human)	path:hsa04974	kegg	isPartOf	Digestion and absorption	R-HSA-8963743	reactome
Protein digestion and absorption - Homo sapiens (human)	path:hsa04974	kegg	isPartOf	Metabolism of proteins	R-HSA-392499	reactome
Protein processing in endoplasmic reticulum - Homo sapiens (human)	path:hsa04141	kegg	isPartOf	Metabolism of proteins	R-HSA-392499	reactome
Pre-NOTCH Processing in the Endoplasmic Reticulum	R-HSA-1912399	reactome	isPartOf	Protein processing in endoplasmic reticulum - Homo sapiens (human)	path:hsa04141	kegg
Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg	isPartOf	Nucleobase catabolism	R-HSA-8956319	reactome
Purine catabolism	R-HSA-74259	reactome	isPartOf	Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg
Purine ribonucleoside monophosphate biosynthesis	R-HSA-73817	reactome	isPartOf	Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg
Purine salvage	R-HSA-74217	reactome	isPartOf	Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg
Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg	isPartOf	Metabolism of nucleotides	R-HSA-15869	reactome
Pyrimidine catabolism	R-HSA-73621	reactome	isPartOf	Pyrimidine metabolism - Homo sapiens (human)	path:hsa00240	kegg
Pyrimidine salvage	R-HSA-73614	reactome	isPartOf	Pyrimidine metabolism - Homo sapiens (human)	path:hsa00240	kegg
Pyrimidine metabolism - Homo sapiens (human)	path:hsa00240	kegg	isPartOf	Metabolism of nucleotides	R-HSA-15869	reactome
Pyrimidine biosynthesis	R-HSA-500753	reactome	isPartOf	Pyrimidine metabolism - Homo sapiens (human)	path:hsa00240	kegg
Pyruvate metabolism - Homo sapiens (human)	path:hsa00620	kegg	equivalentTo	Pyruvate metabolism	R-HSA-70268	reactome
RIG-I-like receptor signaling pathway - Homo sapiens (human)	path:hsa04622	kegg	isPartOf	Immune System	R-HSA-168256	reactome
RIG-I-like receptor signaling pathway - Homo sapiens (human)	path:hsa04622	kegg	isPartOf	Innate Immune System	R-HSA-168249	reactome
mRNA decay by 3' to 5' exoribonuclease	R-HSA-429958	reactome	isPartOf	RNA degradation - Homo sapiens (human)	path:hsa03018	kegg
RNA degradation - Homo sapiens (human)	path:hsa03018	kegg	isPartOf	Metabolism of RNA	R-HSA-8953854	reactome
mRNA decay by 5' to 3' exoribonuclease	R-HSA-430039	reactome	isPartOf	RNA degradation - Homo sapiens (human)	path:hsa03018	kegg
Transport of Mature mRNAs Derived from Intronless Transcripts	R-HSA-159234	reactome	isPartOf	RNA transport - Homo sapiens (human)	path:hsa03013	kegg
Rev-mediated nuclear export of HIV RNA	R-HSA-165054	reactome	isPartOf	RNA transport - Homo sapiens (human)	path:hsa03013	kegg
Transport of Mature mRNA Derived from an Intronless Transcript	R-HSA-159231	reactome	isPartOf	RNA transport - Homo sapiens (human)	path:hsa03013	kegg
Transport of the SLBP Dependant Mature mRNA	R-HSA-159230	reactome	isPartOf	RNA transport - Homo sapiens (human)	path:hsa03013	kegg
Transport of the SLBP independent Mature mRNA	R-HSA-159227	reactome	isPartOf	RNA transport - Homo sapiens (human)	path:hsa03013	kegg
Rap1 signaling pathway - Homo sapiens (human)	path:hsa04015	kegg	equivalentTo	Rap1 signalling	R-HSA-392517	reactome
Signaling by RAS mutants	R-HSA-6802949	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
MET activates RAS signaling	R-HSA-8851805	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
CREB phosphorylation through the activation of Ras	R-HSA-442742	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
Regulation of RAS by GAPs	R-HSA-5658442	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
Ras activation upon Ca2+ influx through NMDA receptor	R-HSA-442982	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
Activation of RAS in B cells	R-HSA-1169092	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
RAS signaling downstream of NF1 loss-of-function variants	R-HSA-6802953	reactome	isPartOf	Ras signaling pathway - Homo sapiens (human)	path:hsa04014	kegg
Regulation of lipolysis in adipocytes - Homo sapiens (human)	path:hsa04923	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Relaxin receptors	R-HSA-444821	reactome	isPartOf	Relaxin signaling pathway - Homo sapiens (human)	path:hsa04926	kegg
Metabolism of Angiotensinogen to Angiotensins	R-HSA-2022377	reactome	isPartOf	Renin-angiotensin system - Homo sapiens (human)	path:hsa04614	kegg
Retinol metabolism - Homo sapiens (human)	path:hsa00830	kegg	isPartOf	Vitamins	R-HSA-211916	reactome
Retinol metabolism - Homo sapiens (human)	path:hsa00830	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Riboflavin metabolism - Homo sapiens (human)	path:hsa00740	kegg	equivalentTo	Vitamin B2 (riboflavin) metabolism	R-HSA-196843	reactome
rRNA modification in the nucleus and cytosol	R-HSA-6790901	reactome	isPartOf	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	path:hsa03008	kegg
rRNA processing in the nucleus and cytosol	R-HSA-8868773	reactome	isPartOf	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	path:hsa03008	kegg
rRNA processing	R-HSA-72312	reactome	isPartOf	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	path:hsa03008	kegg
Ribosome biogenesis in eukaryotes - Homo sapiens (human)	path:hsa03008	kegg	isPartOf	Metabolism of RNA	R-HSA-8953854	reactome
SNARE interactions in vesicular transport - Homo sapiens (human)	path:hsa04130	kegg	isPartOf	Vesicle-mediated transport	R-HSA-5653656	reactome
SNARE interactions in vesicular transport - Homo sapiens (human)	path:hsa04130	kegg	isPartOf	Membrane Trafficking	R-HSA-199991	reactome
Selenocompound metabolism - Homo sapiens (human)	path:hsa00450	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Selenoamino acid metabolism	R-HSA-2408522	reactome	isPartOf	Selenocompound metabolism - Homo sapiens (human)	path:hsa00450	kegg
Serotonin receptors	R-HSA-390666	reactome	isPartOf	Serotonergic synapse - Homo sapiens (human)	path:hsa04726	kegg
Serotonin clearance from the synaptic cleft	R-HSA-380615	reactome	isPartOf	Serotonergic synapse - Homo sapiens (human)	path:hsa04726	kegg
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	R-HSA-2892245	reactome	isPartOf	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	path:hsa04550	kegg
Signaling by FGFR1 amplification mutants	R-HSA-1839120	reactome	isPartOf	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	path:hsa04550	kegg
Signaling by FGFR2 amplification mutants	R-HSA-2023837	reactome	isPartOf	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	path:hsa04550	kegg
Sphingolipid metabolism - Homo sapiens (human)	path:hsa00600	kegg	equivalentTo	Sphingolipid metabolism	R-HSA-428157	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	Processing of Capped Intronless Pre-mRNA	R-HSA-75067	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	mRNA Splicing	R-HSA-72172	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	Metabolism of RNA	R-HSA-8953854	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	mRNA Splicing - Major Pathway	R-HSA-72163	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	Gene expression (Transcription)	R-HSA-74160	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	mRNA Splicing - Minor Pathway	R-HSA-72165	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	Processing of Capped Intron-Containing Pre-mRNA	R-HSA-72203	reactome
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	RNA Polymerase II Transcription Termination	R-HSA-73856	reactome
Starch and sucrose metabolism - Homo sapiens (human)	path:hsa00500	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Starch and sucrose metabolism - Homo sapiens (human)	path:hsa00500	kegg	isPartOf	Metabolism of carbohydrates	R-HSA-71387	reactome
Steroid biosynthesis - Homo sapiens (human)	path:hsa00100	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Steroid biosynthesis - Homo sapiens (human)	path:hsa00100	kegg	isPartOf	Metabolism of steroids	R-HSA-8957322	reactome
Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg	isPartOf	Metabolism of steroid hormones	R-HSA-196071	reactome
Estrogen biosynthesis	R-HSA-193144	reactome	isPartOf	Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg
Glucocorticoid biosynthesis	R-HSA-194002	reactome	isPartOf	Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg
Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Mineralocorticoid biosynthesis	R-HSA-193993	reactome	isPartOf	Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg
Sulfur metabolism - Homo sapiens (human)	path:hsa00920	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Sulfur metabolism - Homo sapiens (human)	path:hsa00920	kegg	isPartOf	Sulfur amino acid metabolism	R-HSA-1614635	reactome
Sulfur metabolism - Homo sapiens (human)	path:hsa00920	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Synaptic vesicle cycle - Homo sapiens (human)	path:hsa04721	kegg	isPartOf	Vesicle-mediated transport	R-HSA-5653656	reactome
Synthesis and degradation of ketone bodies - Homo sapiens (human)	path:hsa00072	kegg	equivalentTo	Ketone body metabolism	R-HSA-74182	reactome
Synthesis and degradation of ketone bodies - Homo sapiens (human)	path:hsa00072	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Nef mediated downregulation of CD28 cell surface expression	R-HSA-164939	reactome	isPartOf	T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg
T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg	isPartOf	Immune System	R-HSA-168256	reactome
CD28 dependent Vav1 pathway	R-HSA-389359	reactome	isPartOf	T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg
CD28 co-stimulation	R-HSA-389356	reactome	isPartOf	T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg
TGF-beta signaling pathway - Homo sapiens (human)	path:hsa04350	kegg	equivalentTo	Signaling by TGF-beta family members	R-HSA-9006936	reactome
TNF signaling pathway - Homo sapiens (human)	path:hsa04668	kegg	equivalentTo	TNF signaling	R-HSA-75893	reactome
Taurine and hypotaurine metabolism - Homo sapiens (human)	path:hsa00430	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Terpenoid backbone biosynthesis - Homo sapiens (human)	path:hsa00900	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Th1 and Th2 cell differentiation - Homo sapiens (human)	path:hsa04658	kegg	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Th17 cell differentiation - Homo sapiens (human)	path:hsa04659	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Thermogenesis - Homo sapiens (human)	path:hsa04714	kegg	isPartOf	Formation of ATP by chemiosmotic coupling	R-HSA-163210	reactome
Thermogenesis - Homo sapiens (human)	path:hsa04714	kegg	isPartOf	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	R-HSA-163200	reactome
Thermogenesis - Homo sapiens (human)	path:hsa04714	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Thermogenesis - Homo sapiens (human)	path:hsa04714	kegg	isPartOf	Respiratory electron transport	R-HSA-611105	reactome
Thiamine metabolism - Homo sapiens (human)	path:hsa00730	kegg	equivalentTo	Vitamin B1 (thiamin) metabolism	R-HSA-196819	reactome
Thiamine metabolism - Homo sapiens (human)	path:hsa00730	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Regulation of thyroid hormone activity	R-HSA-350864	reactome	isPartOf	Thyroid hormone signaling pathway - Homo sapiens (human)	path:hsa04919	kegg
Thyroid hormone synthesis - Homo sapiens (human)	path:hsa04918	kegg	equivalentTo	Thyroxine biosynthesis	R-HSA-209968	reactome
Tight junction - Homo sapiens (human)	path:hsa04530	kegg	equivalentTo	Tight junction interactions	R-HSA-420029	reactome
RUNX1 regulates expression of components of tight junctions	R-HSA-8935964	reactome	isPartOf	Tight junction - Homo sapiens (human)	path:hsa04530	kegg
Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg	equivalentTo	Toll-Like Receptors Cascades	R-HSA-168898	reactome
Toll Like Receptor 4 (TLR4) Cascade	R-HSA-166016	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 2 (TLR2) Cascade	R-HSA-181438	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor TLR6:TLR2 Cascade	R-HSA-168188	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 5 (TLR5) Cascade	R-HSA-168176	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 10 (TLR10) Cascade	R-HSA-168142	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor TLR1:TLR2 Cascade	R-HSA-168179	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 9 (TLR9) Cascade	R-HSA-168138	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 3 (TLR3) Cascade	R-HSA-168164	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Toll Like Receptor 7/8 (TLR7/8) Cascade	R-HSA-168181	reactome	isPartOf	Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg
Tryptophan catabolism	R-HSA-71240	reactome	isPartOf	Tryptophan metabolism - Homo sapiens (human)	path:hsa00380	kegg
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	reactome
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Phenylalanine and tyrosine catabolism	R-HSA-71182	reactome	isPartOf	Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	reactome
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)	path:hsa00130	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)	path:hsa00130	kegg	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	path:hsa00290	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	path:hsa00290	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Valine, leucine and isoleucine degradation - Homo sapiens (human)	path:hsa00280	kegg	isPartOf	Branched-chain amino acid catabolism	R-HSA-70895	reactome
Valine, leucine and isoleucine degradation - Homo sapiens (human)	path:hsa00280	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Valine, leucine and isoleucine degradation - Homo sapiens (human)	path:hsa00280	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Vascular smooth muscle contraction - Homo sapiens (human)	path:hsa04270	kegg	isPartOf	Smooth Muscle Contraction	R-HSA-445355	reactome
Vascular smooth muscle contraction - Homo sapiens (human)	path:hsa04270	kegg	isPartOf	Muscle contraction	R-HSA-397014	reactome
Vasopressin-regulated water reabsorption - Homo sapiens (human)	path:hsa04962	kegg	equivalentTo	Vasopressin regulates renal water homeostasis via Aquaporins	R-HSA-432040	reactome
Vitamin B6 metabolism - Homo sapiens (human)	path:hsa00750	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Vitamin B6 metabolism - Homo sapiens (human)	path:hsa00750	kegg	isPartOf	Metabolism of water-soluble vitamins and cofactors	R-HSA-196849	reactome
Vitamin B6 metabolism - Homo sapiens (human)	path:hsa00750	kegg	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
Vitamins B6 activation to pyridoxal phosphate	R-HSA-964975	reactome	isPartOf	Vitamin B6 metabolism - Homo sapiens (human)	path:hsa00750	kegg
Vitamin digestion and absorption - Homo sapiens (human)	path:hsa04977	kegg	isPartOf	Intestinal absorption	R-HSA-8963676	reactome
Vitamin digestion and absorption - Homo sapiens (human)	path:hsa04977	kegg	isPartOf	Digestion and absorption	R-HSA-8963743	reactome
Vitamin digestion and absorption - Homo sapiens (human)	path:hsa04977	kegg	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg	equivalentTo	Signaling by WNT	R-HSA-195721	reactome
RUNX3 regulates WNT signaling	R-HSA-8951430	reactome	isPartOf	Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg
WNT mediated activation of DVL	R-HSA-201688	reactome	isPartOf	Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg
WNT ligand secretion is abrogated by the PORCN inhibitor LGK974	R-HSA-5340573	reactome	isPartOf	Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg
alpha-Linolenic acid metabolism - Homo sapiens (human)	path:hsa00592	kegg	equivalentTo	alpha-linolenic acid (ALA) metabolism	R-HSA-2046106	reactome
alpha-Linolenic acid metabolism - Homo sapiens (human)	path:hsa00592	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
alpha-Linolenic acid metabolism - Homo sapiens (human)	path:hsa00592	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Adenylate cyclase activating pathway	R-HSA-170660	reactome	isPartOf	cAMP signaling pathway - Homo sapiens (human)	path:hsa04024	kegg
cGMP effects	R-HSA-418457	reactome	isPartOf	cGMP-PKG signaling pathway - Homo sapiens (human)	path:hsa04022	kegg
Inhibition of Host mRNA Processing and RNA Silencing	R-HSA-168315	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
Processing of Capped Intron-Containing Pre-mRNA	R-HSA-72203	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
mRNA Splicing	R-HSA-72172	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
Processing of Capped Intronless Pre-mRNA	R-HSA-75067	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
mRNA 3'-end processing	R-HSA-72187	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
Processing of Intronless Pre-mRNAs	R-HSA-77595	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
mRNA Splicing - Major Pathway	R-HSA-72163	reactome	isPartOf	mRNA surveillance pathway - Homo sapiens (human)	path:hsa03015	kegg
mTOR signaling pathway - Homo sapiens (human)	path:hsa04150	kegg	equivalentTo	mTOR signalling	R-HSA-165159	reactome
TP53 Regulates Transcription of Cell Death Genes	R-HSA-5633008	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
Regulation of TP53 Expression	R-HSA-6804754	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Transcription of Cell Cycle Genes	R-HSA-6791312	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Transcription of Death Receptors and Ligands	R-HSA-6803211	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
